"include","module","domain","process","subprocess","model_coupled","parameter","default","lower","upper","initial","log","unit","path","note"
FALSE,"carbon","sediment","sediment_characteristics","active_layer_depth","GOTM-WET","cDepthS",0.1,0.08,0.12,0.1,FALSE,"m","abiotic_sediment/parameters/cDepthS","sediment depth"
FALSE,"carbon","water","water_atmosphere_exchange","alkalinity","GLM-AED2","ionic",0.3,0.24,0.36,0.3,FALSE,"-","aed2_carbon/ionic","Ionic strength"
FALSE,"carbon","water","water_atmosphere_exchange","alkalinity","SIMSTRAT-AED2","ionic",0.3,0.24,0.36,0.3,FALSE,"-","aed2_carbon/ionic","Ionic strength"
FALSE,"carbon","sediment","burial","burial","GOTM-Selmaprotbas","fl_burialrate",0.001,8e-04,0.0012,0.001,FALSE,"d-1","selmaprotbas/parameters/fl_burialrate","sediment burial rate"
FALSE,"carbon","water","water_atmosphere_exchange","co2","GLM-AED2","atm_co2",4e-04,0.00032,0.00048,4e-04,FALSE,"-","aed2_carbon/atm_co2","Atmospheric CO2 concentration"
FALSE,"carbon","water","water_atmosphere_exchange","co2","SIMSTRAT-AED2","atm_co2",4e-04,0.00032,0.00048,4e-04,FALSE,"-","aed2_carbon/atm_co2","Atmospheric CO2 concentration"
FALSE,"carbon","water","water_atmosphere_exchange","dic","GOTM-WET","tDDepoIM",0,0,0,0,FALSE,"g/m2/d","abiotic_water/parameters/tDDepoIM","inorganic matter deposition"
FALSE,"phytoplankton","water","stoichiometry","carbon_ratio","GOTM-WET","cCPerDW",0.4,0.32,0.48,0.4,FALSE,"gC/gDW","{group_name}/parameters/cCPerDW","C content of organic matter DW"
FALSE,"macrophytes","sediment","stoichiometry","uptake_nutrients","GOTM-WET","cAffNUptVeg",0.2,0.16,0.24,0.2,FALSE,"l/mgDW/d","{group_name}/parameters/cAffNUptVeg","N uptake affinity"
FALSE,"phytoplankton","water","stoichiometry","chlorophyll_ratio","GOTM-WET","cChDMax",0.015,0.012,0.018,0.015,FALSE,"mgChl/mgDW","{group_name}/parameters/cChDMax","maximum chlorophyll/C ratio"
FALSE,"macrophytes","sediment","stoichiometry","uptake_nutrients","GOTM-WET","cAffPUptVeg",0.2,0.16,0.24,0.2,FALSE,"l/mgDW/d","{group_name}/parameters/cAffPUptVeg","P uptake affinity"
FALSE,"phytoplankton","water","stoichiometry","chlorophyll_ratio","GOTM-WET","cChDMin",0.005,0.004,0.006,0.005,FALSE,"mgChl/mgDW","{group_name}/parameters/cChDMin","minimum chlorophyll/C ratio"
FALSE,"carbon","sediment","water_sediment_exchange","diffusion","GOTM-WET","kDDifDOM1",0.002,0.0016,0.0024,0.002,FALSE,"m2/d","sediment_exchange/parameters/kDDifDOM1","DOM diffusion constant DW at 20*C"
FALSE,"phytoplankton","water","growth","nutrient_limitation","GOTM-Selmaprotbas","alpha",1.65625,1.325,1.9875,1.65625,FALSE,"mmol m-3","{group_name}/parameters/alpha","half-saturation for nutrient uptake"
FALSE,"macrophytes","sediment","areal_coverage","areal_coverage","GOTM-WET","cCovSpVeg",0.5,0.4,0.6,0.5,FALSE,"l/gDW/m2","{group_name}/parameters/cCovSpVeg","specific cover"
FALSE,"macrophytes","sediment","stoichiometry","carbon_ratio","GOTM-WET","cCPerDW",0.4,0.32,0.48,0.4,FALSE,"gC/gDW","{group_name}/parameters/cCPerDW","C content of organic matter DW"
FALSE,"phytoplankton","water","respiration","composition","GLM-AED2","f_pr",0.005,0.004,0.006,0.005,FALSE,"?","phyto_data/pd%f_pr","fraction"
FALSE,"phytoplankton","water","respiration","composition","SIMSTRAT-AED2","f_pr",0.005,0.004,0.006,0.005,FALSE,"?","phyto_data/pd%f_pr","fraction"
FALSE,"macrophytes","sediment","growth","phenology","GOTM-WET","cDaySumVegMin",1,0.8,1.2,1,FALSE,"day of the year","{group_name}/parameters/cDaySumVegMin","earliest start of growing season"
FALSE,"carbon","water","water_atmosphere_exchange","equation_options_alkalinity","GLM-AED2","alk_mode",2,1.6,2.4,2,FALSE,"(integer)","aed2_carbon/alk_mode","1: ; 2:"
FALSE,"carbon","water","water_atmosphere_exchange","equation_options_alkalinity","SIMSTRAT-AED2","alk_mode",2,1.6,2.4,2,FALSE,"(integer)","aed2_carbon/alk_mode","1: ; 2:"
FALSE,"carbon","water","water_atmosphere_exchange","equation_options_co2","GLM-AED2","co2_model",1,0.8,1.2,1,FALSE,"(integer)","aed2_carbon/co2_model","1: ; 2:"
FALSE,"carbon","water","water_atmosphere_exchange","equation_options_co2","SIMSTRAT-AED2","co2_model",1,0.8,1.2,1,FALSE,"(integer)","aed2_carbon/co2_model","1: ; 2:"
FALSE,"carbon","water","water_atmosphere_exchange","equation_options_co2","GLM-AED2","co2_piston_model",1,0.8,1.2,1,FALSE,"(integer)","aed2_carbon/co2_piston_model","1: ; 2:"
FALSE,"carbon","water","water_atmosphere_exchange","equation_options_co2","SIMSTRAT-AED2","co2_piston_model",1,0.8,1.2,1,FALSE,"(integer)","aed2_carbon/co2_piston_model","1: ; 2:"
FALSE,"macrophytes","sediment","growth","phenology","GOTM-WET","cDayWinVeg",259,207.2,310.8,259,FALSE,"day of the year","{group_name}/parameters/cDayWinVeg","end of growing season"
FALSE,"zoobenthos","sediment","migration","external_density","GOTM-WET","cDBentIn",0.01,0.008,0.012,0.01,FALSE,"gDW/m2","{group_name}/parameters/cDBentIn","external density"
FALSE,"zoobenthos","sediment","growth","carrying_capacity","GOTM-WET","cDCarrBent",10,8,12,10,FALSE,"gDW/m2","{group_name}/parameters/cDCarrBent","carrying capacity"
FALSE,"macrophytes","sediment","growth","growth","GOTM-WET","cDCarrVeg",300,240,360,300,FALSE,"gDW/m2","{group_name}/parameters/cDCarrVeg","carrying capacity"
FALSE,"carbon","water","water_atmosphere_exchange","equation_options_methane","GLM-AED2","ch4_piston_model",1,0.8,1.2,1,FALSE,"(integer)","aed2_carbon/ch4_piston_model","1: ; 2:"
FALSE,"carbon","water","water_atmosphere_exchange","equation_options_methane","SIMSTRAT-AED2","ch4_piston_model",1,0.8,1.2,1,FALSE,"(integer)","aed2_carbon/ch4_piston_model","1: ; 2:"
FALSE,"macrophytes","sediment","growth","phenology","GOTM-WET","cDLayerVeg",0,0,0,0,FALSE,"gD/m2","{group_name}/parameters/cDLayerVeg","biomass of a single layer of floating leaves"
FALSE,"phytoplankton","water","growth","equation_options_temperature_limitation","GLM-AED2","fT_method",1,0.8,1.2,1,FALSE,"(integer)","phyto_data/pd%fT_method","1: ; 2:"
FALSE,"phytoplankton","water","growth","equation_options_temperature_limitation","SIMSTRAT-AED2","fT_method",1,0.8,1.2,1,FALSE,"(integer)","phyto_data/pd%fT_method","1: ; 2:"
FALSE,"phytoplankton","water","growth","light_limitation","GLM-AED2","I_K",50,40,60,50,FALSE,"micro E m-2 s-1","phyto_data/pd%I_K","saturation_concentration"
FALSE,"phytoplankton","water","growth","light_limitation","SIMSTRAT-AED2","I_K",50,40,60,50,FALSE,"micro E m-2 s-1","phyto_data/pd%I_K","saturation_concentration"
FALSE,"macrophytes","sediment","migration","external_density","GOTM-WET","cDVegIn",1,0.8,1.2,1,FALSE,"gDW/m2","{group_name}/parameters/cDVegIn","external macrophyte density"
FALSE,"macrophytes","sediment","initial_conditions","minimum_density","GOTM-WET","cDVegMin",1e-05,8e-06,1.2e-05,1e-05,FALSE,"gDW/m2","{group_name}/parameters/cDVegMin","minimum dry weight"
FALSE,"phytoplankton","water","growth","light_limitation","GLM-AED2","I_S",250,200,300,250,FALSE,"micro E m-2 s-1","phyto_data/pd%I_S","saturation_intensity"
FALSE,"phytoplankton","water","growth","light_limitation","SIMSTRAT-AED2","I_S",250,200,300,250,FALSE,"micro E m-2 s-1","phyto_data/pd%I_S","saturation_intensity"
FALSE,"carbon","water","initial_conditions","initial_dim","GLM-AED2","dic_initial",200,160,240,200,FALSE,"-","aed2_carbon/dic_initial","initial dic"
FALSE,"carbon","water","initial_conditions","initial_dim","SIMSTRAT-AED2","dic_initial",200,160,240,200,FALSE,"-","aed2_carbon/dic_initial","initial dic"
FALSE,"carbon","water","initial_conditions","initial_dim","GOTM-WET","sDIMW",4,3.2,4.8,4,FALSE,"g/m3","abiotic_water/initialization/sDIMW","inorganic matter"
FALSE,"carbon","sediment","initial_conditions","initial_dom","GOTM-WET","sDS",10,8,12,10,FALSE,"g/m2","DOM/initialization/sDS","dissolved organic matter"
FALSE,"carbon","water","initial_conditions","initial_dom","GOTM-WET","sDW",2.5,2,3,2.5,FALSE,"g/m3","DOM/initialization/sDW","dissolved org. matter DW"
FALSE,"carbon","sediment","initial_conditions","initial_humus","GOTM-WET","sDS",3719,2975.2,4462.8,3719,FALSE,"g/m2","humus/initialization/sDS","humus DW"
FALSE,"carbon","sediment","initial_conditions","initial_im","GOTM-WET","sDIMS",27886.72588,22309.380704,33464.071056,27886.72588,FALSE,"g/m2","abiotic_sediment/initialization/sDIMS","inorganic matter"
FALSE,"carbon","water","initial_conditions","initial_methane","GLM-AED2","ch4_initial",1,0.8,1.2,1,FALSE,"-","aed2_carbon/ch4_initial","initial methane"
FALSE,"carbon","water","initial_conditions","initial_methane","SIMSTRAT-AED2","ch4_initial",1,0.8,1.2,1,FALSE,"-","aed2_carbon/ch4_initial","initial methane"
FALSE,"carbon","water","initial_conditions","initial_pH","GLM-AED2","pH_initial",8.4,6.72,10.08,8.4,FALSE,"-","aed2_carbon/pH_initial","initial pH"
FALSE,"carbon","water","initial_conditions","initial_pH","SIMSTRAT-AED2","pH_initial",8.4,6.72,10.08,8.4,FALSE,"-","aed2_carbon/pH_initial","initial pH"
FALSE,"carbon","sediment","initial_conditions","initial_pom","GOTM-Selmaprotbas","fl_c",400,320,480,400,FALSE,"mmol C m-2","selmaprotbas/initialization/fl_c","Initial carbon fluff"
FALSE,"carbon","water","initial_conditions","initial_pom","GOTM-Selmaprotbas","dd_c",0,0,0,0,FALSE,"mmol C m-3","selmaprotbas/initialization/dd_c","Initial carbon detritus"
FALSE,"macrophytes","sediment","light","light_attenuation","GOTM-WET","cExtSpVeg",0.0035,0.0028,0.0042,0.0035,FALSE,"m2/gDW","{group_name}/parameters/cExtSpVeg","specific extinction"
FALSE,"carbon","sediment","initial_conditions","initial_pom","GOTM-WET","sDS",3500,2800,4200,3500,FALSE,"g/m2","POM/initialization/sDS","particulate organic DW"
FALSE,"carbon","water","initial_conditions","initial_pom","GOTM-WET","sDW",0.1,0.08,0.12,0.1,FALSE,"g/m3","POM/initialization/sDW","particulate org. matter DW"
FALSE,"carbon","water","light_extinction","light_extinction","GOTM-WET","cExtSpIM",0.05,0.04,0.06,0.05,FALSE,"m2/gDW","abiotic_water/parameters/cExtSpIM","specific extinction inorganic matter"
FALSE,"carbon","water","light_extinction","light_extinction","GOTM-WET","cExtSp",0.15,0.12,0.18,0.15,FALSE,"m2/gDW","POM/parameters/cExtSp","specific extinction factor for POM"
FALSE,"carbon","water","light_extinction","light_extinction","GOTM-Selmaprotbas","kc",0.0036,0.00288,0.00432,0.0036,FALSE,"m2 mmolC-1","selmaprotbas/parameters/kc","specific light attenuation of detritus"
FALSE,"carbon","water","water_atmosphere_exchange","methane","GLM-AED2","atm_ch4",1.76e-06,1.408e-06,2.112e-06,1.76e-06,FALSE,"-","aed2_carbon/atm_ch4","Atmospheric methane concentration"
FALSE,"carbon","water","water_atmosphere_exchange","methane","SIMSTRAT-AED2","atm_ch4",1.76e-06,1.408e-06,2.112e-06,1.76e-06,FALSE,"-","aed2_carbon/atm_ch4","Atmospheric methane concentration"
FALSE,"macrophytes","sediment","stoichiometry","height","GOTM-WET","cHeightVeg",0.5,0.4,0.6,0.5,FALSE,"m","{group_name}/parameters/cHeightVeg","macrophyte height"
FALSE,"phosphorus","sediment","absorption","absorption","GOTM-WET","cKPAdsOxS",1.5,1.2,1.8,1.5,FALSE,"m3/gP","abiotic_sediment/parameters/cKPAdsOxS","P adsorption affinity at oxidized conditions"
FALSE,"carbon","sediment","decomposition","mineralisation","GOTM-Selmaprotbas","dn_sed",0.002,0.0016,0.0024,0.002,FALSE,"d-1","selmaprotbas/parameters/dn_sed","Sediment mineralisation rate at 20 degC"
FALSE,"carbon","sediment","decomposition","mineralisation","GOTM-Selmaprotbas","q10_recs",0.175,0.14,0.21,0.175,FALSE,"K-1","selmaprotbas/parameters/q10_recs","temperature dependence of sediment remineralization"
FALSE,"carbon","water","decomposition","mineralisation","GOTM-Selmaprotbas","dn",0.003,0.0024,0.0036,0.003,FALSE,"d-1","selmaprotbas/parameters/dn","Detritus mineralisation rate at 20 degC"
FALSE,"phosphorus","water","absorption","absorption","GOTM-WET","cKPAdsOxW",0.6,0.48,0.72,0.6,FALSE,"m3/gP","abiotic_water/parameters/cKPAdsOxW","P adsorption affinity at oxidized conditions"
FALSE,"carbon","water","decomposition","mineralisation","GOTM-Selmaprotbas","q10_rec",0.15,0.12,0.18,0.15,FALSE,"K-1","selmaprotbas/parameters/q10_rec","temperature dependence of detritus remineralization"
FALSE,"macrophytes","sediment","growth","phenology","GOTM-WET","cLengAllo",15,12,18,15,FALSE,"d","{group_name}/parameters/cLengAllo","duration of allocation and reallocation phase"
FALSE,"macrophytes","sediment","mortality","phenology","GOTM-WET","cLengMort",15,12,18,15,FALSE,"d","{group_name}/parameters/cLengMort","length of shoot mortality period"
FALSE,"carbon","sediment","decomposition","mineralisation_dom","GOTM-WET","cThetaMinS",1.06,0.848,1.272,1.06,FALSE,"1/e^*C","DOM/parameters/cThetaMinS","temperature coefficient of DOM mineralization"
FALSE,"carbon","water","decomposition","mineralisation_dom","GOTM-WET","cThetaMinW",1.07,0.856,1.284,1.07,FALSE,"1/e^*C","DOM/parameters/cThetaMinW","temperature coefficient of DOM mineralization"
FALSE,"carbon","sediment","decomposition","mineralisation_dom","GOTM-WET","kDMinS",0.001,8e-04,0.0012,0.001,FALSE,"1/d","DOM/parameters/kDMinS","mineralization constant of DOM-DW at 20*C"
FALSE,"carbon","water","decomposition","mineralisation_dom","GOTM-WET","kDMinW",0.03,0.024,0.036,0.03,FALSE,"1/d","DOM/parameters/kDMinW","mineralization constant of DOM-DW at 20*C"
FALSE,"carbon","sediment","decomposition","mineralisation_humus","GOTM-WET","kDMinS",5e-05,4e-05,6e-05,5e-05,FALSE,"1/d","humus/parameters/kDMinS","humic decomposition constant at 20*C"
FALSE,"carbon","sediment","decomposition","mineralisation_pom","GOTM-WET","cThetaMinS",1.02,0.816,1.224,1.02,FALSE,"1/e^*C","POM/parameters/cThetaMinS","temperature coefficient of POM mineralization"
FALSE,"carbon","water","decomposition","mineralisation_pom","GOTM-WET","cThetaMinW",1.02,0.816,1.224,1.02,FALSE,"1/e^*C","POM/parameters/cThetaMinW","temperature coefficient of mineralization from POM to DOM"
FALSE,"carbon","sediment","decomposition","mineralisation_pom","GOTM-WET","kDMinS",0.001,8e-04,0.0012,0.001,FALSE,"1/d","POM/parameters/kDMinS","decomposition constant of POM-DW at 20*C"
FALSE,"carbon","water","decomposition","mineralisation_pom","GOTM-WET","kDMinW",0.001,8e-04,0.0012,0.001,FALSE,"1/d","POM/parameters/kDMinW","decomposition constant of POM-DW at 20*C"
FALSE,"carbon","water","organic","organic","GLM-AED2","Rpon_hydrol ",0.05,0.04,0.06,0.05,FALSE,"?","aed2_organic_matter/Rpon_hydrol ","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","Rpon_hydrol ",0.05,0.04,0.06,0.05,FALSE,"?","aed2_organic_matter/Rpon_hydrol ","OM"
FALSE,"carbon","water","organic","organic","GLM-AED2","Rpoc_hydrol ",0.07,0.056,0.084,0.07,FALSE,"?","aed2_organic_matter/Rpoc_hydrol","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","Rpoc_hydrol ",0.07,0.056,0.084,0.07,FALSE,"?","aed2_organic_matter/Rpoc_hydrol","OM"
FALSE,"carbon","water","organic","organic","GLM-AED2","Rpop_hydrol ",0.08,0.064,0.096,0.08,FALSE,"?","aed2_organic_matter/Rpop_hydrol ","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","Rpop_hydrol ",0.08,0.064,0.096,0.08,FALSE,"?","aed2_organic_matter/Rpop_hydrol ","OM"
FALSE,"carbon","water","organic","organic","GLM-AED2","don_initial ",0.1,0.08,0.12,0.1,FALSE,"?","aed2_organic_matter/don_initial","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","don_initial ",0.1,0.08,0.12,0.1,FALSE,"?","aed2_organic_matter/don_initial","OM"
FALSE,"carbon","water","organic","organic","GLM-AED2","dopr_initial ",0.1,0.08,0.12,0.1,FALSE,"?","aed2_organic_matter/dopr_initial","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","dopr_initial ",0.1,0.08,0.12,0.1,FALSE,"?","aed2_organic_matter/dopr_initial","OM"
FALSE,"carbon","water","organic","organic","GLM-AED2","pon_initial ",0.1,0.08,0.12,0.1,FALSE,"?","aed2_organic_matter/poc_initial","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","pon_initial ",0.1,0.08,0.12,0.1,FALSE,"?","aed2_organic_matter/poc_initial","OM"
FALSE,"carbon","water","organic","organic","GLM-AED2","pop_initial ",0.1,0.08,0.12,0.1,FALSE,"?","aed2_organic_matter/pop_initial","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","pop_initial ",0.1,0.08,0.12,0.1,FALSE,"?","aed2_organic_matter/pop_initial","OM"
FALSE,"carbon","water","organic","organic","GLM-AED2","Rdom_minerl ",0.5,0.4,0.6,0.5,FALSE,"?","aed2_organic_matter/Rdom_minerl","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","Rdom_minerl ",0.5,0.4,0.6,0.5,FALSE,"?","aed2_organic_matter/Rdom_minerl","OM"
FALSE,"carbon","water","organic","organic","GLM-AED2","simDenitrification ",1,0.8,1.2,1,FALSE,"?","aed2_organic_matter/simDenitrification ","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","simDenitrification ",1,0.8,1.2,1,FALSE,"?","aed2_organic_matter/simDenitrification ","OM"
FALSE,"carbon","water","organic","organic","GLM-AED2","theta_hydrol ",1.08,0.864,1.296,1.08,FALSE,"?","aed2_organic_matter/theta_hydrol ","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","theta_hydrol ",1.08,0.864,1.296,1.08,FALSE,"?","aed2_organic_matter/theta_hydrol ","OM"
FALSE,"carbon","water","organic","organic","GLM-AED2","theta_minerl ",1.08,0.864,1.296,1.08,FALSE,"?","aed2_organic_matter/theta_minerl ","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","theta_minerl ",1.08,0.864,1.296,1.08,FALSE,"?","aed2_organic_matter/theta_minerl ","OM"
FALSE,"carbon","water","organic","organic","GLM-AED2","dop_initial ",1.5,1.2,1.8,1.5,FALSE,"?","aed2_organic_matter/dop_initial","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","dop_initial ",1.5,1.2,1.8,1.5,FALSE,"?","aed2_organic_matter/dop_initial","OM"
FALSE,"carbon","water","organic","organic","GLM-AED2","doc_initial",30,24,36,30,FALSE,"?","aed2_organic_matter/doc_initial","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","doc_initial",30,24,36,30,FALSE,"?","aed2_organic_matter/doc_initial","OM"
FALSE,"carbon","water","organic","organic","GLM-AED2","Kpom_hydrol ",60,48,72,60,FALSE,"?","aed2_organic_matter/Kpom_hydrol","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","Kpom_hydrol ",60,48,72,60,FALSE,"?","aed2_organic_matter/Kpom_hydrol","OM"
FALSE,"carbon","water","organic","organic","GLM-AED2","poc_initial",78.5,62.8,94.2,78.5,FALSE,"?","aed2_organic_matter/poc_initial","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","poc_initial",78.5,62.8,94.2,78.5,FALSE,"?","aed2_organic_matter/poc_initial","OM"
FALSE,"carbon","water","organic","organic","GLM-AED2","Kdom_minerl ",100,80,120,100,FALSE,"?","aed2_organic_matter/Kdom_minerl","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","Kdom_minerl ",100,80,120,100,FALSE,"?","aed2_organic_matter/Kdom_minerl","OM"
FALSE,"carbon","water","organic","organic","GLM-AED2","cpom_initial ",100,80,120,100,FALSE,"?","aed2_organic_matter/cpom_initial","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","cpom_initial ",100,80,120,100,FALSE,"?","aed2_organic_matter/cpom_initial","OM"
FALSE,"carbon","water","organic","organic","GLM-AED2","docr_initial ",120,96,144,120,FALSE,"?","aed2_organic_matter/docr_initial","OM"
FALSE,"carbon","water","organic","organic","SIMSTRAT-AED2","docr_initial ",120,96,144,120,FALSE,"?","aed2_organic_matter/docr_initial","OM"
FALSE,"carbon","water","decomposition","oxidation_methane","GLM-AED2","Kch4ox",0.5,0.4,0.6,0.5,FALSE,"-","aed2_carbon/Kch4ox","Saturation concentration for the oxidation of methane"
FALSE,"carbon","water","decomposition","oxidation_methane","SIMSTRAT-AED2","Kch4ox",0.5,0.4,0.6,0.5,FALSE,"-","aed2_carbon/Kch4ox","Saturation concentration for the oxidation of methane"
FALSE,"carbon","water","decomposition","oxidation_methane","GLM-AED2","vTch4ox",1.07,0.856,1.284,1.07,FALSE,"-","aed2_carbon/vTch4ox","Arrhenius temperature multiplier for methane oxidation"
FALSE,"carbon","water","decomposition","oxidation_methane","SIMSTRAT-AED2","vTch4ox",1.07,0.856,1.284,1.07,FALSE,"-","aed2_carbon/vTch4ox","Arrhenius temperature multiplier for methane oxidation"
FALSE,"carbon","water","decomposition","oxidation_methane","GLM-AED2","Rch4ox",0.1,0.08,0.12,0.1,FALSE,"-","aed2_carbon/Rch4ox","Methane oxidation rate"
FALSE,"carbon","water","decomposition","oxidation_methane","SIMSTRAT-AED2","Rch4ox",0.1,0.08,0.12,0.1,FALSE,"-","aed2_carbon/Rch4ox","Methane oxidation rate"
FALSE,"phytoplankton","water","growth","light_limitation","GOTM-Selmaprotbas","alpha_light",0.1,0.08,0.12,0.1,FALSE,"d-1 (W m-2)-1","{group_name}/parameters/alpha_light","llim = 1; the slope of light-dependent growth"
FALSE,"carbon","sediment","water_sediment_exchange","resuspension","GOTM-WET","alpha",9000,7200,10800,9000,FALSE,"g/m/d","sediment_exchange/parameters/alpha","qResus = 2; gross rate of sediment erosion"
FALSE,"carbon","sediment","water_sediment_exchange","resuspension","GOTM-Selmaprotbas","br0",0.03,0.024,0.036,0.03,FALSE,"d-1","selmaprotbas/parameters/br0","bioresuspension rate"
FALSE,"carbon","sediment","water_sediment_exchange","resuspension","GOTM-Selmaprotbas","tau_crit",0.07,0.056,0.084,0.07,FALSE,"N m-2","selmaprotbas/parameters/tau_crit","critical shear stress"
FALSE,"carbon","sediment","water_sediment_exchange","resuspension","GOTM-Selmaprotbas","erorate",6,4.8,7.2,6,FALSE,"d-1 ","selmaprotbas/parameters/erorate","sediment erosion rate"
FALSE,"carbon","sediment","water_sediment_exchange","resuspension","GOTM-WET","cFetch",1000,800,1200,1000,FALSE,"m","sediment_exchange/parameters/cFetch","qResus = 1; length of water body in prevailing wind direction"
FALSE,"carbon","sediment","water_sediment_exchange","resuspension","GOTM-WET","cFetchRef",1000,800,1200,1000,FALSE,"m","sediment_exchange/parameters/cFetchRef","qResus = 1; reference fetch"
FALSE,"carbon","sediment","water_sediment_exchange","resuspension","GOTM-WET","crt_shear",0.02,0.016,0.024,0.02,FALSE,"N/m","sediment_exchange/parameters/crt_shear","qResus = 2; critical shear stress"
FALSE,"carbon","sediment","water_sediment_exchange","resuspension","GOTM-WET","cSuspMax",25.2,20.16,30.24,25.2,FALSE,"-","sediment_exchange/parameters/cSuspMax","qResus = 1; maximum value of logistic function"
FALSE,"carbon","sediment","water_sediment_exchange","resuspension","GOTM-WET","cSuspMin",6.1,4.88,7.32,6.1,FALSE,"-","sediment_exchange/parameters/cSuspMin","qResus = 1; minimum value of logistic function"
FALSE,"phytoplankton","water","growth","n_limitation","GOTM-Selmaprotbas","alpha_n",0.25,0.2,0.3,0.25,FALSE,"mmol N m-3","{group_name}/parameters/alpha_n","half-saturation for nitrogen uptake"
FALSE,"macrophytes","sediment","growth","growth_rate","GOTM-WET","cMuMaxVeg",0.08,0.064,0.096,0.08,FALSE,"1/d","{group_name}/parameters/cMuMaxVeg","maximum growth rate at 20*C"
FALSE,"zoobenthos","sediment","stoichiometry","nitrogen_ratio","GOTM-WET","cNDBentRef",0.07,0.056,0.084,0.07,FALSE,"mgN/mgDW","{group_name}/parameters/cNDBentRef","reference N/C ratio"
FALSE,"phytoplankton","water","growth","p_limitation","GOTM-Selmaprotbas","alpha_p",0.015625,0.0125,0.01875,0.015625,FALSE,"mmol P m-3","{group_name}/parameters/alpha_p","half-saturation for phosphorus uptake"
FALSE,"phytoplankton","water","growth","si_limitation","GOTM-Selmaprotbas","alpha_si",0.234375,0.1875,0.28125,0.234375,FALSE,"mmol Si m-3","{group_name}/parameters/alpha_si","half-saturation for silica uptake"
FALSE,"macrophytes","sediment","initial_conditions","nitrogen_ratio","GOTM-WET","cNDVeg0",0.02,0.016,0.024,0.02,FALSE,"gN/gDW","{group_name}/parameters/cNDVeg0","initial N fraction in veg"
FALSE,"macrophytes","sediment","stoichiometry","nitrogen_ratio","GOTM-WET","cNDVegMax",0.035,0.028,0.042,0.035,FALSE,"mgN/mgDW","{group_name}/parameters/cNDVegMax","maximum N/DW ratio"
FALSE,"macrophytes","sediment","stoichiometry","nitrogen_ratio","GOTM-WET","cNDVegMin",0.01,0.008,0.012,0.01,FALSE,"mgN/mgDW","{group_name}/parameters/cNDVegMin","minimum N/DW ratio"
FALSE,"phytoplankton","water","respiration","composition","GLM-AED2","k_fdom",0.25,0.2,0.3,0.25,FALSE,"?","phyto_data/pd%k_fdom","fraction_DOM"
FALSE,"phytoplankton","water","respiration","composition","SIMSTRAT-AED2","k_fdom",0.25,0.2,0.3,0.25,FALSE,"?","phyto_data/pd%k_fdom","fraction_DOM"
FALSE,"nitrogen","sediment","sediment_ground_exchange","groundwater_exchange","GOTM-WET","cNH4Ground",1,0.8,1.2,1,FALSE,"mgN/l","burial/parameters/cNH4Ground","NH4 concentration in groundwater"
FALSE,"nitrogen","sediment","sediment_ground_exchange","groundwater_exchange","GOTM-WET","cNO3Ground",0.1,0.08,0.12,0.1,FALSE,"mgN/l","burial/parameters/cNO3Ground","NO3 concentration in groundwater"
FALSE,"phosphorus","sediment","sediment_characteristics","pore_water","GOTM-WET","coPO4Max",1.4,1.12,1.68,1.4,FALSE,"mgP/l","abiotic_sediment/parameters/coPO4Max","max. soluble reactive P conc. in pore water"
FALSE,"zoobenthos","sediment","stoichiometry","nitrogen_ratio","GOTM-WET","cPDBentRef",0.01,0.008,0.012,0.01,FALSE,"mgP/mgDW","{group_name}/parameters/cPDBentRef","reference P/C ratio"
FALSE,"phytoplankton","water","growth","equation_options_light_limitation","GOTM-WET","qLightMethod",2,1.6,2.4,2,FALSE,"-","{group_name}/parameters/qLightMethod","lightmethod 1=no photoinhibition; 2=photoinhibition"
FALSE,"macrophytes","sediment","initial_conditions","phosphorus_ratio","GOTM-WET","cPDVeg0",0.002,0.0016,0.0024,0.002,FALSE,"gP/gDW","{group_name}/parameters/cPDVeg0","initial P fraction in veg"
FALSE,"macrophytes","sediment","stoichiometry","phosphorus_ratio","GOTM-WET","cPDVegMax",0.004,0.0032,0.0048,0.004,FALSE,"mgP/mgDW","{group_name}/parameters/cPDVegMax","maximum P/DW ratio"
